side,q_a_command_rad,q_b_command_rad,wheel_hx_m,wheel_hz_m,other_wheel_hx_m,other_wheel_hz_m,gas_slide_q_m,max_abs_qvel,max_abs_equality_residual_m,q_link_005_joint_rad,q_link_006_joint_rad,q_link_007_joint_rad,q_link_008_joint_rad,q_link_009_joint_rad,q_link_011_joint_rad,q_link_013_joint_rad,q_link_004_joint_rad,q_link_017_joint_rad,q_link_019_joint_rad,q_link_021_joint_rad,q_link_020_joint_rad,q_link_022_joint_rad,q_link_024_joint_rad,q_link_016_joint_rad,q_link_018_joint_rad
left,0.0,0.08484999999999998,-0.00597191086142988,-0.14067949947609,1.72028744174643e-09,-0.134300206915378,-0.0100121468512365,1.58160284278691e-07,1.22456973727925e-09,-0.14445983775546,1.20971951631083e-15,0.144459852603278,2.67777374135669e-14,-0.144459853007131,-0.016527392915693,-2.37429649292742e-10,0.144459837743606,,,,,,,,
left,0.0,0.11330000000000001,-0.00809576349111615,-0.142755534119549,1.72028744174643e-09,-0.134300206915378,-0.00949488343999636,2.20059778029689e-07,1.23535032203748e-09,-0.121959663104875,1.27230127189324e-15,0.121959678162448,3.9174905028221e-14,-0.121959678405004,-0.0142259047806827,-2.03456153275135e-10,0.121959663087795,,,,,,,,
left,0.0,0.14175000000000004,-0.0102796287788059,-0.144795904923795,1.72028744174643e-09,-0.134300206915378,-0.00897855532800589,2.86718328430475e-07,1.24611147789278e-09,-0.0993174528070237,1.12990607786657e-15,0.099317468077262,5.24865488747095e-14,-0.0993174681655006,-0.0118044192228092,-1.67838905823476e-10,0.0993174527839783,,,,,,,,
left,0.0,0.17019999999999996,-0.0125227741183837,-0.146798214715939,1.72028744174643e-09,-0.134300206915378,-0.00846354158146867,3.5831704315815e-07,1.25684521123937e-09,-0.0765380552039309,7.65339237992594e-16,0.0765380706900247,6.6743499268453e-14,-0.0765380706310731,-0.00926423220862121,-1.30614040215737e-10,0.0765380551741044,,,,,,,,
left,0.0,0.19864999999999994,-0.0148243811796105,-0.148760103122336,1.72028744174643e-09,-0.134300206915378,-0.00795021736536067,4.35034652133141e-07,1.26754368112714e-09,-0.0536261856729632,1.59854913069199e-16,0.0536262013784097,8.19831500652806e-14,-0.0536262011795564,-0.00660674792458578,-9.18184385873586e-11,0.0536261856354592,,,,,,,,
left,0.0,0.22710000000000002,-0.0171835477581907,-0.150679249476788,1.72028744174643e-09,-0.134300206915378,-0.00743895353700887,5.21218451201648e-07,1.27819922701722e-09,-0.0305864258713038,-7.0322429205068e-16,0.0305864417999332,9.8245012183784e-14,-0.0305864414686433,-0.00383347002767012,-5.14895675406463e-11,0.0305864258251362,,,,,,,,
left,0.0,0.25555,-0.0195992897101082,-0.152553375561057,1.72028744174643e-09,-0.134300206915378,-0.00693011627996589,6.14485982532652e-07,1.28880421612632e-09,-0.00742322363986327,-1.84581041490485e-15,0.00742323979586941,1.1556299981932e-13,-0.0074232393398009,-0.000945993189396646,-9.66532030144472e-12,0.00742322358395032,,,,,,,,
left,0.0,0.284,-0.0220705429598705,-0.154380248186059,1.72028744174643e-09,-0.134300206915378,-0.00642406677585611,7.14869800819949e-07,1.29935112669344e-09,0.0158591065094509,-3.28147771125798e-15,-0.0158590901214778,1.33981635078896e-13,0.015859090694455,0.00205400503747153,3.36161229794056e-11,-0.0158591065762967,,,,,,,,
left,0.027700000000000002,-0.285,0.0178729407752154,-0.113380644359748,1.72028744174643e-09,-0.134300206915378,-0.0161643753420471,1.58303772183968e-07,1.19238058315929e-09,-0.401985255485784,-5.40638507654172e-15,0.401985267965789,-4.01448706330978e-14,-0.401985270824182,-0.0345215163349053,-5.05414122655015e-10,0.401985255493468,,,,,,,,
left,0.027700000000000002,-0.25655,0.0165592726021706,-0.115726461618846,1.72028744174643e-09,-0.134300206915378,-0.0156662233804558,1.34269721219016e-07,1.19238058315929e-09,-0.381616705441941,-4.26471963852018e-15,0.381616718112118,-3.48041017608506e-14,-0.38161672073476,-0.0337123309439165,-4.93526951178623e-10,0.381616705448711,,,,,,,,
left,0.027700000000000002,-0.22809999999999997,0.0151838747035513,-0.118068705077947,1.72028744174643e-09,-0.134300206915378,-0.0151643549259858,1.07519969905786e-07,1.19238058315929e-09,-0.361038958243871,-3.16815052885699e-15,0.361038971105132,-2.89649930374774e-14,-0.36103897349783,-0.032779417883248,-4.79695432073949e-10,0.3610389582495,,,,,,,,
left,0.027700000000000002,-0.19965,0.0137462838469011,-0.120404846400694,1.72028744174643e-09,-0.134300206915378,-0.0146591469309788,7.78785119430404e-08,1.19238058315929e-09,-0.340258042309955,-2.12166913470144e-15,0.340258055363309,-2.25328419243283e-14,-0.34025805753196,-0.0317220549020651,-4.63930394293984e-10,0.340258042314185,,,,,,,,
left,0.027700000000000002,-0.1712,0.012246132364536,-0.122732340710333,1.72028744174643e-09,-0.134300206915378,-0.0141509810733455,4.51666923098193e-08,1.19238058315929e-09,-0.319279945399915,-1.13858036100908e-15,0.319279958646482,-1.55452341591827e-14,-0.319279960597071,-0.030539734102399,-4.46246031075875e-10,0.31927994540246,,,,,,,,
left,0.027700000000000002,-0.14275,0.0106831486976179,-0.125048631976855,1.72028744174643e-09,-0.134300206915378,-0.013640242768218,9.20364403606729e-09,1.19238058315929e-09,-0.298110599229921,-2.33839440507408e-16,0.29811061267094,-7.89333818485718e-15,-0.298110614409543,-0.0292321550345206,-4.26659670462195e-10,0.298110599230458,,,,,,,,
left,0.027700000000000002,-0.11429999999999998,0.00905715763890051,-0.127351158202069,1.72028744174643e-09,-0.134300206915378,-0.0131273202247525,3.01932510698273e-08,1.19238058315929e-09,-0.276755865719821,5.78824673308444e-16,0.276755879356664,4.06935919887659e-16,-0.276755880889446,-0.0277992170623322,-4.0519154226711e-10,0.276755865717992,,,,,,,,
left,0.027700000000000002,-0.08584999999999998,0.00736808029589686,-0.129637356394808,1.72028744174643e-09,-0.134300206915378,-0.0126126035509318,7.32079202585183e-08,1.19238058315929e-09,-0.255221524824324,1.28784775176651e-15,0.255221538658506,9.41436009172809e-15,-0.255221539991725,-0.0262410111306744,-3.81864540955077e-10,0.255221524819727,,,,,,,,
left,0.027700000000000002,-0.05740000000000001,0.00561593379614889,-0.131904667331679,1.72028744174643e-09,-0.134300206915378,-0.0120964839083458,1.20025154608308e-07,1.19238058315929e-09,-0.233513263885932,1.8757280512998e-15,0.233513277919129,1.91478583774592e-14,-0.233513279059139,-0.0245578110600889,-3.56703989923391e-10,0.233513263878124,,,,,,,,
left,0.027700000000000002,-0.028949999999999976,0.00380083075588773,-0.134150540101596,1.72028744174643e-09,-0.134300206915378,-0.01157935271815,1.70830178479436e-07,1.19238058315929e-09,-0.211636668436499,2.32685327111179e-15,0.211636682670558,2.96538541369765e-14,-0.211636683623813,-0.0227500644869078,-3.29737406771085e-10,0.211636668424987,,,,,,,,
left,0.027700000000000002,-0.0005000000000000004,0.00192297853272987,-0.136372436434724,1.72028744174643e-09,-0.134300206915378,-0.0110616009187023,2.25808204524959e-07,1.20269745551571e-09,-0.189597214366027,2.62663813289363e-15,0.189597228802984,4.09676352110038e-14,-0.189597229576044,-0.0208183835579389,-3.00994274062933e-10,0.189597214350264,,,,,,,,
left,0.027700000000000002,0.027949999999999975,-1.73217177970288e-05,-0.138567834818461,1.72028744174643e-09,-0.134300206915378,-0.0105436182747731,2.85144038976586e-07,1.21349305604035e-09,-0.167400261371684,2.75679289808861e-15,0.16740027601378,5.31234685578201e-14,-0.167400276613317,-0.0187635354797598,-2.70505815099652e-10,0.167400261351069,,,,,,,,
left,0.027700000000000002,0.056400000000000006,-0.00201967616310622,-0.140734234404701,1.72028744174643e-09,-0.134300206915378,-0.0100257927376945,3.49021645642076e-07,1.22428535365149e-09,-0.145051047596522,2.70179248440146e-15,0.145051062446222,6.61565186171107e-14,-0.145051062879026,-0.0165864330130533,-2.38304777692261e-10,0.145051047570389,,,,,,,,
left,0.027700000000000002,0.08484999999999998,-0.00408359957409677,-0.142869158713935,1.72028744174643e-09,-0.134300206915378,-0.00950850985537804,4.17623762722599e-07,1.23506635474335e-09,-0.122554685365794,2.44410499375765e-15,0.122554700425804,8.00993780068232e-14,-0.122554700698796,-0.0142881249927085,-2.04425225957537e-10,0.12255468533341,,,,,,,,
left,0.027700000000000002,0.11330000000000001,-0.00620851674888251,-0.144970159142718,1.72028744174643e-09,-0.134300206915378,-0.00899215223076132,4.91131494425719e-07,1.24582807958795e-09,-0.0999161579288724,1.96329493644387e-15,0.0999161732021644,9.49933619083286e-14,-0.099916173322404,-0.0118697869448234,-1.68902342696903e-10,0.0999161578894337,,,,,,,,
left,0.027700000000000002,0.14175000000000004,-0.00839376406440377,-0.147034818281755,1.72028744174643e-09,-0.134300206915378,-0.00847709902695128,5.69723879358393e-07,1.25656261784624e-09,-0.0771403171161673,1.24545768419175e-15,0.0771403326060005,1.10868242392115e-13,-0.0771403325806985,-0.00933271186241036,-1.31772240699031e-10,0.0771403170687875,,,,,,,,
left,0.027700000000000002,0.17019999999999996,-0.0106385911418363,-0.149060753052333,1.72028744174643e-09,-0.134300206915378,-0.00796372551710454,6.53577501434783e-07,1.2672621146903e-09,-0.0542318818229465,2.72472916370209e-16,0.0542318975328936,1.27765459305364e-13,-0.0542318973694246,-0.00667830119267914,-9.30717857231362e-11,0.0542318817666544,,,,,,,,
left,0.027700000000000002,0.19864999999999994,-0.0129421626129052,-0.15104561766912,1.72028744174643e-09,-0.134300206915378,-0.0074524026769131,7.48704229029949e-07,1.27791892345908e-09,-0.0311954372353511,-9.78473232468471e-16,0.0311954531693255,1.457053566229e-13,-0.031195452875246,-0.00390805608034157,-5.28384300762046e-11,0.0311954371690815,,,,,,,,
left,0.027700000000000002,0.22710000000000002,-0.015303559975376,-0.152987106437455,1.72028744174643e-09,-0.134300206915378,-0.00694349681744633,8.51393159634792e-07,1.28852532810253e-09,-0.00803543471792197,-2.52190453187559e-15,0.00803545088020871,1.64724178182849e-13,-0.00803545046327162,-0.00102356890352424,-1.11100581419471e-11,0.00803543464050801,,,,,,,,
left,0.027700000000000002,0.25555,-0.0177217835271005,-0.154882956393209,1.72028744174643e-09,-0.134300206915378,-0.00643736925602651,9.61415570385947e-07,1.29907386237083e-09,0.0152438077135761,-4.37830415196755e-15,-0.0152437913182862,1.84871691047713e-13,0.0152437918501103,0.00197348486836832,3.20751579822099e-11,-0.0152438078034114,,,,,,,,
left,0.027700000000000002,0.284,-0.020195754369051,-0.156730949793178,1.72028744174643e-09,-0.134300206915378,-0.00593437602278041,1.07902957185769e-06,1.30955703225855e-09,0.0386381044054217,-6.56914401245439e-15,-0.0386380877719947,2.06157514500276e-13,0.0386380884104957,0.00508135447209771,7.66788917560599e-11,-0.0386381045090754,,,,,,,,
left,0.055400000000000005,-0.285,0.0197918276308855,-0.115160668964675,1.72028744174643e-09,-0.134300206915378,-0.0156794053777109,8.01874358548191e-09,1.19238058315929e-09,-0.382156387822067,-2.89155762650242e-16,0.382156400490752,-1.00348639894984e-14,-0.382156403130384,-0.0337352475464237,-4.9320185232472e-10,0.382156387822471,,,,,,,,
left,0.055400000000000005,-0.25655,0.018483465733535,-0.117540188733126,1.72028744174643e-09,-0.134300206915378,-0.0151776301023182,2.36844067302357e-08,1.19238058315929e-09,-0.361584078817487,6.55511479324115e-16,0.361584091677414,-3.06615342332289e-15,-0.361584094087874,-0.0328056065455473,-4.79455880750963e-10,0.361584078816248,,,,,,,,
left,0.055400000000000005,-0.22809999999999997,0.0171127785655724,-0.119915397785533,1.72028744174643e-09,-0.134300206915378,-0.0146725052846926,5.84373975052191e-08,1.19238058315929e-09,-0.340808442643144,1.53561090669776e-15,0.340808455695343,4.52709722198612e-15,-0.340808457882579,-0.0317515318950229,-4.63777315397443e-10,0.340808442639972,,,,,,,,
left,0.055400000000000005,-0.19965,0.0156793255998558,-0.122283762840409,1.72028744174643e-09,-0.134300206915378,-0.0141644124910212,9.64185945498858e-08,1.19238058315929e-09,-0.319835468335825,2.33671591224168e-15,0.319835481581437,1.2758670682728e-14,-0.319835483551491,-0.030572510131619,-4.46180277319052e-10,0.319835468330396,,,,,,,,
left,0.055400000000000005,-0.1712,0.0141827620580772,-0.124642736666304,1.72028744174643e-09,-0.134300206915378,-0.0136537370501986,1.37808383405471e-07,1.19238058315929e-09,-0.298671089273168,3.04845273721607e-15,0.298671102713457,2.16428207305908e-14,-0.29867110447246,-0.0292682354323072,-4.26682028541775e-10,0.298671089265122,,,,,,,,
left,0.055400000000000005,-0.14275,0.0126228393048361,-0.126989763263391,1.72028744174643e-09,-0.134300206915378,-0.0131408671093995,1.82788749495646e-07,1.19238058315929e-09,-0.27732116937842,3.65412283103571e-15,0.277321183014786,3.12149391725331e-14,-0.277321184568962,-0.0278386019971803,-4.05302736770555e-10,0.277321169367357,,,,,,,,
left,0.055400000000000005,-0.11429999999999998,0.010999404955859,-0.129322282843197,1.72028744174643e-09,-0.134300206915378,-0.0126261927375864,2.31542791948608e-07,1.19238058315929e-09,-0.255791490910601,4.13796050843929e-15,0.25579150474459,4.15475817073296e-14,-0.255791506100258,-0.0262836958308814,-3.8206524014837e-10,0.255791490896078,,,,,,,,
left,0.055400000000000005,-0.08584999999999998,0.00931240272191589,-0.131637736601184,1.72028744174643e-09,-0.134300206915378,-0.012110105078954,2.84254325443175e-07,1.19238058315929e-09,-0.234087743778225,4.48685347755944e-15,0.234087757811545,5.26405519608735e-14,-0.234087758975123,-0.0246037860482737,-3.56994810625174e-10,0.234087743759751,,,,,,,,
left,0.055400000000000005,-0.05740000000000001,0.0075618720096758,-0.133933571279798,1.72028744174643e-09,-0.134300206915378,-0.0115929955575294,3.41107439738516e-07,1.19238058315929e-09,-0.212215516303673,4.68461555184836e-15,0.21221553053821,6.45374206217621e-14,-0.212215531516217,-0.0227993158224367,-3.30118919656052e-10,0.212215516280707,,,,,,,,
left,0.055400000000000005,-0.028949999999999976,0.00574794730017536,-0.136207243521951,1.72028744174643e-09,-0.134300206915378,-0.0110752551334458,4.02286064071821e-07,1.20241284984335e-09,-0.190180287357052,4.71463121705728e-15,0.190180301794882,7.7280893741269e-14,-0.190180302593945,-0.0208708930844944,-3.01467008318672e-10,0.190180287328996,,,,,,,,
left,0.055400000000000005,-0.0005000000000000004,0.0038708573247816,-0.138456224016982,1.72028744174643e-09,-0.134300206915378,-0.0105572736107983,4.6797355675102e-07,1.21320842261241e-09,-0.167987419772611,4.55978921779824e-15,0.167987434416022,9.08997168263739e-14,-0.167987435042883,-0.0188192810755386,-2.71070263349902e-10,0.167987419738808,,,,,,,,
left,0.055400000000000005,0.027949999999999975,0.00193092405757994,-0.140678001442775,1.72028744174643e-09,-0.134300206915378,-0.0100394389964632,5.3835229911327e-07,1.22400097002373e-09,-0.145642154957274,4.20284282462325e-15,0.14564216980878,1.0542802628845e-13,-0.145642170270304,-0.0166453888413324,-2.3896140051979e-10,0.145642154917001,,,,,,,,
left,0.055400000000000005,0.056400000000000006,-7.14384579527635e-05,-0.142870086209071,1.72028744174643e-09,-0.134300206915378,-0.00952213690881768,6.13603296214026e-07,1.23478235969365e-09,-0.123149608599207,3.6262721874755e-15,0.123149623661571,1.20902211127384e-13,-0.123149623964753,-0.0143502617507779,-2.05174456447805e-10,0.123149608551671,,,,,,,,
left,0.055400000000000005,0.08484999999999998,-0.0021357254312741,-0.145030014008011,1.72028744174643e-09,-0.134300206915378,-0.00900575003493109,6.93905774476389e-07,1.24554469516092e-09,-0.100514767384401,2.81227993725506e-15,0.100514782660657,1.37365135707056e-13,-0.100514782812636,-0.0119350721095294,-1.69744590068981e-10,0.100514767328731,,,,,,,,
left,0.055400000000000005,0.11330000000000001,-0.00426134278057514,-0.147155349178727,1.72028744174643e-09,-0.134300206915378,-0.00849065763450161,7.79436779853356e-07,1.2562800244531e-09,-0.0777424866306107,1.74367168678933e-15,0.0777425021240846,1.54834827205264e-13,-0.0777425021321532,-0.00940110993079782,-1.32707894524524e-10,0.0777424865658507,,,,,,,,
left,0.055400000000000005,0.14175000000000004,-0.00644760870772398,-0.149243687893309,1.72028744174643e-09,-0.134300206915378,-0.00797723508858414,8.70370746901822e-07,1.26698057600905e-09,-0.0548374887504767,4.02012159491432e-16,0.0548375044648158,1.73370045020591e-13,-0.0548375043364358,-0.00674977391644979,-9.41012196803467e-11,0.0548374886755817,,,,,,,,
left,0.055400000000000005,0.17019999999999996,-0.00869375537921723,-0.151292661171783,1.72028744174643e-09,-0.134300206915378,-0.00746585349098126,9.7426861394435e-07,1.27763857826757e-09,-0.0318043624590353,-1.23130434022087e-15,0.0318043783982349,1.92970844207346e-13,-0.031804378141052,-0.00398256269305949,-5.39620048404999e-11,0.0318043623728616,,,,,,,,
left,0.055400000000000005,0.19864999999999994,-0.010998930701157,-0.153299937733917,1.72028744174643e-09,-0.134300206915378,-0.00695687928005119,1.08630508286845e-06,1.28824644007874e-09,-0.00864756264479742,-3.17289745531127e-15,0.00864757881323323,2.13681899502031e-13,-0.00864757843509512,-0.00110106633969997,-1.23281241277875e-11,0.00864756254609463,,,,,,,,
left,0.055400000000000005,0.22710000000000002,-0.0133622001773865,-0.155263226695627,1.72028744174643e-09,-0.134300206915378,-0.00645067390861084,1.20589126239443e-06,1.29879654253706e-09,0.0146285891719164,-5.44568488090153e-15,-0.0146285727694543,2.3554444050291e-13,0.0146285732604775,0.00189304176300053,3.07622574373803e-11,-0.0146285892845146,,,,,,,,
left,0.055400000000000005,0.25555,-0.0157825488409714,-0.157180280117685,1.72028744174643e-09,-0.134300206915378,-0.00594759354957751,1.33328204495763e-06,1.30928157204835e-09,0.0380199038649195,-8.06806165325946e-15,-0.0380198872231878,2.58600574737518e-13,0.0380198878187809,0.00499801273963027,7.52708161934304e-11,-0.0380199039929048,,,,,,,,
left,0.055400000000000005,0.284,-0.0182588832502075,-0.159048895414192,1.72028744174643e-09,-0.134300206915378,-0.00544798883498973,1.46872900694625e-06,1.31969415950728e-09,0.0615223232789414,-1.10595730328966e-14,-0.0615223063922009,2.8283698761435e-13,0.0615223070837786,0.00821202966565718,1.2115919361198e-10,-0.0615223234239422,,,,,,,,
left,0.08310000000000001,-0.285,0.0217653599089276,-0.116919531877021,1.72028744174643e-09,-0.134300206915378,-0.0151909029473882,1.5386363846011e-07,1.19238058315929e-09,-0.362129057955998,4.4629473888394e-15,0.36212907081456,2.2914316240434e-14,-0.362129073242667,-0.0328317087084559,-4.79011273460816e-10,0.362129057947959,,,,,,,,
left,0.08310000000000001,-0.25655,0.0204626359065664,-0.119331893187714,1.72028744174643e-09,-0.134300206915378,-0.014685861572209,1.93683800665317e-07,1.19238058315929e-09,-0.341358705696534,5.17854487205386e-15,0.341358718747544,3.16731972281005e-14,-0.341358720953243,-0.0317809220308057,-4.63417996658265e-10,0.341358705686032,,,,,,,,
left,0.08310000000000001,-0.22809999999999997,0.0190969928679729,-0.121739218184293,1.72028744174643e-09,-0.134300206915378,-0.0141778421101739,2.36888981397036e-07,1.19238058315929e-09,-0.320390858108188,5.80461898089378e-15,0.320390871352809,4.10716954147126e-14,-0.320390873342195,-0.03060519909013,-4.45907084758409e-10,0.320390858094863,,,,,,,,
