side,target_rotation_rad,target_shape_rad,q_a_command_rad,q_b_command_rad,actual_rotation_rad,actual_shape_rad,rotation_tracking_error_rad,shape_tracking_error_rad,wheel_hx_m,wheel_hz_m,wheel_radius_m,wheel_angle_rad,other_wheel_hx_m,other_wheel_hz_m,gas_slide_q_m,max_abs_nonwheel_qvel,max_abs_equality_residual_m,q_link_005_joint_rad,q_link_006_joint_rad,q_link_007_joint_rad,q_link_008_joint_rad,q_link_009_joint_rad,q_link_011_joint_rad,q_link_013_joint_rad,q_link_004_joint_rad,q_link_017_joint_rad,q_link_019_joint_rad,q_link_021_joint_rad,q_link_020_joint_rad,q_link_022_joint_rad,q_link_024_joint_rad,q_link_016_joint_rad,q_link_018_joint_rad
left,0.5235987755982987,0.08397500000000008,0.6075737755982988,-0.4396237755982986,0.5235987756023185,0.08397499917864748,8.508687754371635e-09,-8.213525970468538e-10,0.073579937086626,-0.127444186947483,0.14715987200448646,0.5235987841069865,1.72028746950201e-09,-0.134300206915378,-0.00850421429212474,8.55288443924625e-09,1.2559975143267e-09,-0.0783444260026251,-8.28268928817306e-16,0.0783444414585386,6.99363329114901e-14,-0.0783444413672934,-0.00946941076567659,-1.01827733627849e-10,0.0783444259969198,,,,,,,,
left,0.7853981633974478,0.08397500000000008,0.869373163397448,-0.7014231633974477,0.78539816342346,0.08397499928285801,7.917345001828835e-09,-7.171420679519258e-10,0.104057744200407,-0.104057742552685,0.14715987195305047,0.7853981713147928,1.72028746950201e-09,-0.134300206915378,-0.00850421428787816,1.2423135060259e-08,1.25599752820449e-09,-0.0783444258059413,-1.71126403804035e-15,0.0783444412643054,1.41507307497831e-13,-0.0783444411785648,-0.00946941074477911,-6.63457318055029e-11,0.078344425798958,,,,,,,,
left,1.0471975511965974,0.08397500000000008,1.1311725511965975,-0.9632225511965973,1.047197551260361,0.08397499941039899,7.459729944869764e-09,-5.896010901729198e-10,0.127444188021659,-0.0735799349933592,0.14715987188811674,1.0471975586563274,1.72028746950201e-09,-0.134300206915378,-0.00850421428179544,1.88118225774135e-08,1.25599748657113e-09,-0.0783444255265885,-3.1261080731664e-15,0.0783444409876946,2.37484907318112e-13,-0.0783444409082814,-0.00946941071468173,-1.7580776170521e-11,0.0783444255212566,,,,,,,,
left,1.3089969389957474,0.08397500000000008,1.3929719389957476,-1.2250219389957473,1.30899693911529,0.08397499955786003,7.159725479155554e-09,-4.4214004679687946e-10,0.142145521053968,-0.0380877764833197,0.14715987181683524,1.308996946155473,1.72028746950201e-09,-0.134300206915378,-0.00850421427360866,2.79161986173088e-08,1.25599748657113e-09,-0.0783444251535543,-5.17558609370945e-15,0.0783444406174027,3.58056662589192e-13,-0.0783444405445653,-0.00946941067397215,4.4688947642327e-11,0.07834442515443,,,,,,,,
left,1.5707963267948966,0.08397500000000008,1.6547713267948967,-1.4868213267948964,1.57079632698564,0.08397499972614009,7.0248311612175485e-09,-2.738599902407657e-10,0.147159871747933,1.03377323562903e-09,0.147159871747933,1.5707963338197277,1.72028746950201e-09,-0.134300206915378,-0.00850421426294783,3.93183362253817e-08,1.25599750044891e-09,-0.0783444246726861,-7.8288581524496e-15,0.0783444401385656,5.03513177734837e-13,-0.0783444400710431,-0.00946941062064343,1.20709397157193e-10,0.0783444246862655,,,,,,,,
left,1.8325957145940457,0.08397500000000008,1.9165707145940458,-1.7486207145940456,1.8325957148738499,0.08397499991038992,7.046654815212605e-09,-8.961015263153627e-11,0.142145520391342,0.0380877784701274,0.14715987169101136,1.8325957216407005,1.72028746950201e-09,-0.134300206915378,-0.00850421424932199,5.34340288985099e-08,1.25599747269334e-09,-0.0783444240641544,-1.11800225428973e-14,0.0783444395307157,6.73999936339513e-13,-0.0783444394659565,-0.00946941055208785,2.10757799523689e-10,0.0783444240998703,,,,,,,,
left,2.0943951023931957,0.08397500000000008,2.178370102393196,-2.0104201023931956,2.09439510275362,0.08397500013873005,7.217639375056706e-09,1.38729971954632e-10,0.127444186738847,0.0735799367467879,0.14715987165388333,2.094395109610835,1.72028746950201e-09,-0.134300206915378,-0.00850421423287641,6.59306705561858e-08,1.25599745881555e-09,-0.0783444233382758,-1.43559201513592e-14,0.0783444388030613,8.69950869932053e-13,-0.0783444387358638,-0.00946941046884015,3.15125036386368e-10,0.0783444234030267,,,,,,,,
left,2.356194490192345,0.08397500000000008,2.440169490192345,-2.2722194901923447,2.3561944906387904,0.08397500039190997,7.488121234189293e-09,3.919098934268561e-10,0.104057742381279,0.104057743939673,0.14715987164748134,2.356194497680466,1.72028746950201e-09,-0.134300206915378,-0.00850421421259555,7.91162976485561e-08,1.25599750044891e-09,-0.0783444224525186,-1.79318304108655e-14,0.0783444379121937,1.09118936489512e-12,-0.0783444378357226,-0.00946941036558762,4.34153144406912e-10,0.0783444225598593,,,,,,,,
left,2.617993877991494,0.08397500000000008,2.701968877991494,-2.534018877991494,2.61799387850786,0.08397500069000019,7.815637914632134e-09,6.900001126020072e-10,0.073579934843526,0.127444187866891,0.14715987167916714,2.617993885807132,1.72028746950201e-09,-0.134300206915378,-0.00850421418833434,8.94724842343375e-08,1.25599748657113e-09,-0.0783444214051326,-2.11636692402117e-14,0.0783444368549694,1.33779221215569e-12,-0.0783444367592123,-0.00946941024133774,5.68223781959076e-10,0.0783444215683281,,,,,,,,
left,2.879793265790643,0.08397500000000008,2.9637682657906432,-2.795818265790643,2.87979326634806,0.08397500103771005,8.11289790902947e-09,1.0377099735059403e-09,0.0380877763329498,0.142145521034736,0.14715987175933995,2.879793273903541,1.72028746950201e-09,-0.134300206915378,-0.00850421415882237,1.26841613206202e-07,1.25599748657113e-09,-0.0783444201485322,-2.37827055711806e-14,0.0783444355810557,1.61029727869926e-12,-0.0783444354501337,-0.00946941008913958,7.17726749702111e-10,0.0783444203876717,,,,,,,,
left,3.141592653589793,0.08397500000000008,3.2255676535897932,-3.057617653589793,3.1415926541162698,0.08397500148114001,8.334934765278084e-09,1.4811399329239805e-09,-1.2265679358003e-09,0.147159871890585,0.147159871890585,-3.1415926452548586,1.72028746950201e-09,-0.134300206915378,-0.0085042141244598,1.96698044665085e-07,1.25599747269334e-09,-0.0783444187061365,-2.44164928084266e-14,0.0783444341122744,1.90859964146287e-12,-0.0783444339264164,-0.00946940991073099,8.83078931305916e-10,0.0783444190363624,,,,,,,,
left,-3.141592653589793,0.11205000000000004,-3.029542653589793,3.253642653589793,-3.141592652843945,0.11205000083986505,9.379889309713008e-09,8.39865010870966e-10,-1.42038340000132e-09,0.15142858389248,0.15142858389248,-3.141592644209904,1.72028746950201e-09,-0.134300206915378,-0.00749275554568204,9.41605862859989e-08,1.27707792951792e-09,-0.0330217477328619,-2.1849841508581e-14,0.0330217636190756,1.23439684634924e-12,-0.0330217632484567,-0.00413131226265747,8.07189120155271e-10,0.0330217478815808,,,,,,,,
left,-2.8797932657906435,0.11205000000000004,-2.7677432657906436,2.9918432657906435,-2.8797932651869846,0.11205000047201508,1.020806905671634e-08,4.720150381665178e-10,-0.0391926029571809,0.146268779544586,0.15142858381435761,-2.8797932555825745,1.72028746950201e-09,-0.134300206915378,-0.00749275556844319,7.61414984917393e-08,1.27707791564013e-09,-0.0330217487668751,-1.73028404261871e-14,0.033021764652514,1.04110896354026e-12,-0.0330217642785672,-0.00413131238850304,6.6511263996376e-10,0.0330217488823751,,,,,,,,
left,-2.6179938779914944,0.11205000000000004,-2.5059438779914944,2.7300438779914944,-2.6179938775081704,0.11205000013406008,1.097293100826846e-08,1.340600408461512e-10,-0.0757142933263566,0.131140999577192,0.1514285837747109,-2.6179938670185634,1.72028746950201e-09,-0.134300206915378,-0.00749275558868526,6.12527958565023e-08,1.27707791564013e-09,-0.0330217496858095,-1.36679054830177e-14,0.0330217655711177,8.6113784221103e-13,-0.0330217651946431,-0.00413131250044142,5.36078525535324e-10,0.0330217497729474,,,,,,,,
left,-2.356194490192345,0.11205000000000004,-2.244144490192345,2.468244490192345,-2.3561944898124647,0.11204999982879493,1.1628281892939185e-08,-1.7120510564794245e-10,-0.10707617969445,0.107076177204226,0.15142858377013554,-2.356194478564063,1.72028746950201e-09,-0.134300206915378,-0.00749275560655264,4.87151625131134e-08,1.27707792951792e-09,-0.0330217504967984,-1.05383321343611e-14,0.0330217663818391,6.94883580902606e-13,-0.0330217660032389,-0.0041313125992442,4.19945993314117e-10,0.0330217505597588,,,,,,,,
left,-2.0943951023931957,0.11205000000000004,-1.9823451023931957,2.2064451023931957,-2.094395102091665,0.11204999954472494,1.2125599635481876e-08,-4.552750954012197e-10,-0.131141001345196,0.0757142903082283,0.15142858379678312,-2.094395090267596,1.72028746950201e-09,-0.134300206915378,-0.00749275562179275,3.98255583538916e-08,1.27707794339571e-09,-0.033021751188589,-8.24709363585633e-15,0.033021767073303,5.43554184137146e-13,-0.0330217666929054,-0.00413131268347116,3.16598609994396e-10,0.0330217512340357,,,,,,,,
left,-1.832595714594046,0.11205000000000004,-1.720545714594046,1.944645714594046,-1.8325957143586251,0.1120499992964551,1.244503589070689e-08,-7.035449445247366e-10,-0.146268780463998,0.0391925996522001,0.1514285838470494,-1.83259570214901,1.72028746950201e-09,-0.134300206915378,-0.00749275563485257,3.25549398611285e-08,1.27707791564013e-09,-0.0330217517814651,-6.348167910589e-15,0.0330217676658635,4.08435006075975e-13,-0.0330217672839014,-0.00413131275563604,2.25932606868869e-10,0.0330217518125548,,,,,,,,
left,-1.5707963267948966,0.11205000000000004,-1.4587463267948966,1.6828463267948965,-1.5707963266165699,0.11204999908593993,1.2567545892849807e-08,-9.140601053836406e-10,-0.151428583913574,-1.90308569590159e-09,0.151428583913574,-1.5707963142273507,1.72028746950201e-09,-0.134300206915378,-0.00749275564581719,2.63979603983723e-08,1.27707794339571e-09,-0.0330217522796758,-4.70695342186087e-15,0.033021768163649,2.91255756477143e-13,-0.0330217677800896,-0.00413131281619066,1.47882524714061e-10,0.0330217522991447,,,,,,,,
left,-1.3089969389957472,0.11205000000000004,-1.1969469389957472,1.4210469389957472,-1.308996938864745,0.11204999891103495,1.248540759668515e-08,-1.0889650847722976e-09,-0.146268779623737,-0.0391926033354086,0.15142858398870412,-1.3089969265103396,1.72028746950201e-09,-0.134300206915378,-0.00749275565469082,2.14760896955769e-08,1.27707790176235e-09,-0.0330217526834889,-3.48232547819868e-15,0.0330217685668938,1.92149550495586e-13,-0.0330217681816599,-0.00413131286515001,8.24124704104608e-11,0.0330217526943649,,,,,,,,
left,-1.0471975511965979,0.11205000000000004,-0.9351475511965979,1.1592475511965978,-1.047197551102212,0.11204999876986799,1.2205684019050977e-08,-1.230132051777133e-09,-0.131140999734925,-0.0757142936329764,0.1514285840646216,-1.0471975389909138,1.72028746950201e-09,-0.134300206915378,-0.00749275566151504,1.79446146587357e-08,1.27707792951792e-09,-0.0330217529945896,-2.57158821421625e-15,0.0330217688773477,1.12096505675713e-13,-0.0330217684904883,-0.00413131290275426,2.95116424699044e-11,0.0330217529999232,,,,,,,,
left,-0.7853981633974483,0.11205000000000004,-0.6733481633974483,0.8974481633974483,-0.785398163331937,0.11204999866563603,1.17514139530428e-08,-1.3343640081764363e-09,-0.107076177448113,-0.107076179964706,0.15142858413368954,-0.7853981516460343,1.72028746950201e-09,-0.134300206915378,-0.00749275566643878,1.53402351334033e-08,1.27707792951792e-09,-0.0330217532195599,-1.91488630697747e-15,0.0330217691016707,5.21643129165761e-14,-0.0330217687133199,-0.00413131292984962,-1.08168657875328e-11,0.033021753221387,,,,,,,,
left,-0.5235987755982987,0.11205000000000004,-0.41154877559829867,0.6356487755982987,-0.5235987755555355,0.11204999859988948,1.1155496082437821e-08,-1.400110555271894e-09,-0.0757142906317995,-0.131141001611835,0.1514285841894849,-0.5235987644428026,1.72028746950201e-09,-0.134300206915378,-0.00749275566955177,1.3411989913534e-08,1.27707791564013e-09,-0.0330217533623635,-1.42641630360794e-15,0.0330217692438716,1.31452176723006e-14,-0.033021768854214,-0.0041313129469441,-3.85432510808872e-11,0.0330217533621586,,,,,,,,
left,-0.2617993877991496,0.11205000000000004,-0.14974938779914954,0.3738493877991496,-0.2617993877744375,0.11204999857396548,1.0459448251953773e-08,-1.4260345543304354e-09,-0.0391926000409968,-0.146268780753289,0.15142858422711106,-0.2617993773397013,1.72028746950201e-09,-0.134300206915378,-0.00749275567091601,1.19361816155862e-08,1.27707788788456e-09,-0.0330217534258055,-1.08815838505078e-15,0.033021769306767,-4.15527942660938e-15,-0.033021768915982,-0.00413131295438597,-5.36131671013714e-11,0.0330217534246425,,,,,,,,
left,0.0,0.11205000000000004,0.11205000000000004,0.11205000000000004,1.0636998226676297e-11,0.112049998588554,9.711139230652694e-09,-1.4114460433756193e-09,1.47054406508889e-09,-0.151428584243463,0.151428584243463,9.711139230652694e-09,1.72028746950201e-09,-0.134300206915378,-0.00749275567057598,1.08005906407013e-08,1.27707791564013e-09,-0.0330217534118377,-8.65701473190653e-16,0.0330217692923346,8.91865950339578e-16,-0.0330217689006352,-0.00413131295242786,-5.59452061965229e-11,0.0330217534105175,,,,,,,,
left,0.2617993877991496,0.11205000000000004,0.3738493877991496,-0.14974938779914954,0.2617993877987965,0.11204999864511551,8.961510200578005e-09,-1.3548845240185514e-09,0.0391926028843701,-0.146268780002183,0.15142858423751754,0.2617993967606598,1.72028746950201e-09,-0.134300206915378,-0.00749275566854291,9.92492593391473e-09,1.27707791564013e-09,-0.0330217533209911,-7.31306952564387e-16,0.0330217692011048,2.88770607893152e-14,-0.0330217688086865,-0.0041313129411339,-4.54314311113923e-11,0.0330217533200908,,,,,,,,
left,0.5235987755982987,0.11205000000000004,0.6356487755982987,-0.41154877559829867,0.523598775581955,0.11204999875200902,8.265062745316243e-09,-1.2479910160845264e-09,0.0757142931886976,-0.131141000158857,0.15142858420961805,0.5235987838633614,1.72028746950201e-09,-0.134300206915378,-0.0074927556650288,8.24021977604711e-09,1.27707792951792e-09,-0.0330217531633114,-4.13683593823293e-16,0.0330217690430168,8.0354884238773e-14,-0.0330217686497536,-0.00413131292167137,-2.19337025286979e-11,0.0330217531617116,,,,,,,,
left,0.7853981633974478,0.11205000000000004,0.8974481633974478,-0.6733481633974479,0.7853981633626506,0.11204999890740547,7.672005697401119e-09,-1.092594570373251e-09,0.107076179548136,-0.107076177905158,0.15142858416230967,0.7853981710694535,1.72028746950201e-09,-0.134300206915378,-0.00749275566010844,6.04478387507881e-09,1.27707791564013e-09,-0.0330217529412961,1.45179498822636e-17,0.0330217688208698,1.55763486233772e-13,-0.0330217684272022,-0.00413131289451011,1.47158991468692e-11,0.0330217529375248,,,,,,,,
left,1.0471975511965974,0.11205000000000004,1.1592475511965974,-0.9351475511965974,1.0471975511426994,0.11204999911005048,7.223621922847201e-09,-8.899495584913097e-10,0.131141001236816,-0.0757142911027888,0.15142858410020354,1.0471975584202193,1.72028746950201e-09,-0.134300206915378,-0.00749275565378464,5.19743032034777e-09,1.27707790176235e-09,-0.0330217526546496,5.01397544912933e-16,0.0330217685345078,2.55387828117323e-13,-0.0330217681411473,-0.00413131285968987,6.47111360166365e-11,0.0330217526472381,,,,,,,,
left,1.3089969389957474,0.11205000000000004,1.4210469389957474,-1.1969469389957474,1.3089969389236802,0.11204999935921,6.952700415396862e-09,-6.407900321470095e-10,0.146268780424718,-0.0391926005027107,0.1514285840292362,1.3089969459484478,1.72028746950201e-09,-0.134300206915378,-0.00749275564608289,4.49660675422577e-09,1.27707792951792e-09,-0.0330217523040001,1.00697546273676e-15,0.0330217681847373,3.79668031938771e-13,-0.0330217677927318,-0.00413131281738486,1.28273694073405e-10,0.0330217522912924,,,,,,,,
left,1.5707963267948966,0.11205000000000004,1.6828463267948965,-1.4587463267948966,1.570796326708055,0.11204999965350504,6.880321645752474e-09,-3.46494999359237e-10,0.151428583956424,1.0418773646312e-09,0.151428583956424,1.5707963336752182,1.72028746950201e-09,-0.134300206915378,-0.00749275563700482,9.5177104315659e-09,1.27707790176235e-09,-0.0330217518888102,1.43104206574413e-15,0.0330217677712236,5.28640770967988e-13,-0.0330217673820134,-0.00413131276764022,2.05650680709524e-10,0.0330217518691068,,,,,,,,
left,1.8325957145940457,0.11205000000000004,1.9446457145940457,-1.7205457145940457,1.8325957144988299,0.11204999999116005,7.014707259500597e-09,-8.839984300124115e-12,0.146268779742172,0.0391926025094992,0.15142858388934247,1.832595721608753,1.72028746950201e-09,-0.134300206915378,-0.00749275562653841,1.79502882536162e-08,1.27707791564013e-09,-0.0330217514078609,1.76476252061866e-15,0.0330217672929706,7.02759574036936e-13,-0.0330217669084323,-0.00413131271042883,2.97116169938283e-10,0.0330217513794946,,,,,,,,
left,2.0943951023931957,0.11205000000000004,2.2064451023931957,-1.9823451023931957,2.094395102299075,0.11205000037039492,7.3499126784781765e-09,3.703948814326452e-10,0.131140999904338,0.0757142928817328,0.15142858383571575,2.0943951097431084,1.72028746950201e-09,-0.134300206915378,-0.00749275561463601,2.84886706411092e-08,1.27707792951792e-09,-0.0330217508584585,1.76629705539504e-15,0.0330217667474562,9.02039669893318e-13,-0.0330217663698165,-0.004131312645516,4.02972975730876e-10,0.033021750819974,,,,,,,,
left,2.356194490192345,0.11205000000000004,2.468244490192345,-2.244144490192345,2.35619449010898,0.11205000079058003,7.849229710643613e-09,7.90579990361806e-10,0.107076177633691,0.107076179314622,0.1514285838052342,2.3561944980415745,1.72028746950201e-09,-0.134300206915378,-0.00749275560068463,3.86756567519124e-08,1.27707790176235e-09,-0.0330217502156046,1.45054210226201e-15,0.0330217661086939,1.12668035757397e-12,-0.033021765738471,-0.00413131256931206,5.23538257897778e-10,0.033021750168838,,,,,,,,
left,2.617993877991494,0.11205000000000004,2.730043877991494,-2.505943877991494,2.617993877940405,0.11205000124444497,8.517803351537623e-09,1.244444935988298e-09,0.0757142907825828,0.131141001074155,0.151428583799232,2.6179938865092973,1.72028746950201e-09,-0.134300206915378,-0.00749275558572354,5.35561659773179e-08,1.27707791564013e-09,-0.03302174951891,6.19608802319317e-16,0.0330217654188834,1.37660195172851e-12,-0.0330217650612794,-0.0041313124880631,6.59221159427182e-10,0.0330217494602092,,,,,,,,
left,2.879793265790643,0.11205000000000004,2.991843265790643,-2.767743265790643,2.87979326578584,0.11205000173656998,9.273035228574145e-09,1.7365699434002124e-09,0.0391926001113375,0.146268780321663,0.15142858382839786,2.8797932750636783,1.72028746950201e-09,-0.134300206915378,-0.00749275556838698,6.71630393359176e-08,1.27707792951792e-09,-0.0330217487143948,-7.01796319152399e-16,0.0330217646212794,1.65230790834818e-12,-0.0330217642765818,-0.004131312393674,8.10377527899401e-10,0.0330217486472788,,,,,,,,
